Brand,Model.Number,Price,Photo,Engine.Type,Body.Type,Fuel.Type,Gearbox.Type,Power.hp,Displacement.l,Torque.lbft,Cylinders,Drivetrain,MPG.City,MPG.Highway,Seats,Doors,Height.in,Length.in,Width.in,Wheelbase.in,Clearance.in,Air.Conditioner,Heater,AntiLock.Braking.System,Central.Locking,Power.Steering,Power.Windows,Leather.Seats,Anti.Lock.Braking,Brake.Assist,Central.Locking.1,Power.Door.Locks,Child.Safety.Locks,Night.Rear.View.Mirror,Rear.Seat.Belts,Door.Ajar.Warning,Adjustable.Seats,Crash.Sensor,Engine.Check.Warning,Rear.Camera,Anti.Theft.Device,Touch.Screen,Audio.System.Remote.Control,Speakers.Front...back,Bluetooth.Connectivity,USB...Auxiliary.Input,Adjustable.Steering.Column,Height.Adjustable.Driving.Seat,Digital.Clock,Smoke.Headlamps,Electric.Folding.Rear.View.Mirror,Automatic.Climate.Control,Low.Fuel.Warning.Light,Parking.Sensors,Bottle.Holder,Voice.Control,Seat.Belt.Warning,Vehicle.Stability.Control.System,Engine.Immobilizer,Rear.Reading.Lamp,Radio,Outside.Temperature.Display,Fog.Lights.Front...Back,Centrally.Mounted.Fuel.Tank,CD.Player,DVD.Player,Electric.Adjustable.Seats,Keyless.Entry,Tyre.Pressure.Monitor,Smart.Access.Card.Entry,Xenon.Headlamps,Halogen.Headlamps,Removable.Convertible.Top,Cassette.Player
Audi,SQ8 4.0T Prestige quattro 2023,94500,https://www.ccarprice.com/products/Audi_SQ8_4_0T_Prestige_quattro_2023.jpg,4.0L Twin-Turbo V8 Gas,SUV,Unknown,Automatic,500,4,568,NA,all,14,20,5,4,67.2,196.6,78.5,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,,,,,,,Yes,,,,,,,
Audi,e-tron Premium Plus quattro 2023,70800,https://www.ccarprice.com/products/Audi_e_tron_Premium_Plus_quattro_2023.jpg,Electric,SUV,Electric,Automatic,429,NA,596,NA,all,0,0,5,4,65.5,193,76.2,115.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,,,,,
Audi,e-tron S Premium Plus 2023,88200,https://www.ccarprice.com/products/Audi_e_tron_S_Premium_Plus_2023.jpg,Electric,SUV,Electric,Automatic,429,NA,596,NA,all,0,0,5,4,65.5,193,77.8,115.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,,,,,
Audi,A5 Coupe S line Premium Plus 45 TFSI Quattro 2022,49400,https://www.ccarprice.com/products/Audi_A5_Coupe_S_line_Premium_Plus_45_TFSI_Quattro_2022.jpg,2.0L Turbo Inline-4 Gas,Coupe,Petrol,Automatic,261,2,273,4,all,24,33,4,4,54,184.9,72.7,108.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,,,Yes,,,,
Audi,S5 Convertible 2022,63500,https://www.ccarprice.com/products/Audi_S5_Convertible_2022.jpg,3.0L Turbo V6 Gas,Convertible,Petrol,Automatic,349,3,369,6,all,21,28,4,2,54.5,184.9,72.7,108.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,,
Audi,A5 Sportback Premium Plus 40 TFSI quattro 2022,47300,https://www.ccarprice.com/products/Audi_A5_Sportback_Premium_Plus_40_TFSI_quattro_2022.jpg,2.0L Turbo Inline-4 Gas,Hatchback,Petrol,Automatic,201,2,236,NA,all,24,33,5,4,54.6,187.2,72.6,111.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,Yes,,,,
Audi,S6 2022,74800,https://www.ccarprice.com/products/Audi_S6_2022.jpg,2.9L Twin-Turbo V6 Hybrid,SUV,Petrol,Automatic,444,2.9,443,6,all,18,28,6,4,56.9,195,74.3,115.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,Yes,,,,
Audi,e-tron S Prestige 2023,88200,https://www.ccarprice.com/products/Audi_e_tron_S_Prestige_2023_1.jpg,Electric,SUV,Electric,Automatic,429,NA,596,NA,all,0,0,5,4,65.5,193,77.8,115.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,,Yes,Yes,,,,,,
Audi,e-tron Sportback S line Prestige Quattro 2023,74000,https://www.ccarprice.com/products/Audi_e_tron_Sportback_S_line_Prestige_Quattro_2023.jpg,Electric,SUV,Electric,Automatic,355,NA,414,NA,all,0,0,5,4,65,193,76.2,115,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,Yes,,,,
Audi,e-tron Sportback S line Premium Plus quattro 2023,74000,https://www.ccarprice.com/products/Audi_e_tron_Sportback_S_line_Premium_Plus_quattro_2023.jpg,Electric,SUV,Electric,Automatic,355,NA,414,NA,all,0,0,5,4,65,193,76.2,115,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,,,,,
Audi,R8 Spyder 5.2 V10 performance RWD 2023,171000,https://www.ccarprice.com/products/Audi_R8_Spyder_5_2_V10_performance_RWD_2023.jpg,5.2L V10 Gas,Convertible,Unknown,Automatic,562,5.2,406,NA,rear,14,23,2,2,48.9,174.4,76.4,104.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,,,,,,
Audi,A3 Prestige 40TFSI AWD 2022,43200,https://www.ccarprice.com/products/Audi_A3_Prestige_40TFSI_AWD_2022.jpg,2.0 L,Sedan,Hybrid,Automatic,201,2,221,4,all,28,36,5,4,55.7,175.7,70.7,103.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,Yes,Yes,,,,Yes,,
Audi,Q4 Sportback 50 e-tron Premium quattro 2022,52700,https://www.ccarprice.com/products/Audi_Q4_Sportback_50_e_tron_Premium_quattro_2022.jpg,Electric,SUV,Electric,Automatic,295,NA,NA,NA,all,0,0,5,4,48.9,174.4,76.4,104.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,Yes,Yes,,,,Yes,,
Audi,R8 Coupe 5.2 V10 performance RWD 2023,158600,https://www.ccarprice.com/products/Audi_R8_Coupe_5_2_V10_performance_RWD_2023.jpg,5.2L V10 Gas,Coupe,Unknown,Automatic,562,5.2,406,NA,rear,14,23,2,2,48.9,174.4,76.4,104.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,,,,Yes,,
Audi,R8 Coupe 5.2 V10 performance quattro 2023,209700,https://www.ccarprice.com/products/Audi_R8_Coupe_5_2_V10_performance_quattro_2023.jpg,5.2L V10 Gas,Coupe,Unknown,Automatic,602,5.2,413,NA,all,13,18,2,2,48.9,174.4,76.4,104.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,,,,Yes,Yes,,,,,,
Audi,R8 Spyder 5.2 V10 performance quattro 2023,222100,https://www.ccarprice.com/products/Audi_R8_Spyder_5_2_V10_performance_quattro_2023.jpg,5.2L V10 Gas,Convertible,Unknown,Automatic,602,5.2,413,NA,all,13,18,2,2,48.9,174.4,76.4,104.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,Yes,Yes,,,,Yes,,
Audi,Q4 Sportback 50 e-tron Prestige quattro 2023,52700,https://www.ccarprice.com/products/Audi_Q4_Sportback_50_e_tron_Prestige_quattro_2023.jpg,Electric,SUV,Electric,Automatic,295,NA,NA,NA,all,0,0,5,4,55.7,177,71.5,103.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,Yes,Yes,,,,Yes,,
Audi,e-tron Sportback 2023,74000,https://www.ccarprice.com/products/Nw_Audi_e-tron_Sportback_2023.jpg,Electric,SUV,Electric,Automatic,355,NA,414,NA,all,0,0,5,4,65,193,76.2,115,NA,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,,
Audi,e-tron S 2023,84800,https://www.ccarprice.com/products/Audi_e-tron_S_2023.jpg,Electric,SUV,Electric,Automatic,429,NA,596,NA,all,0,0,5,4,65.5,193,76.2,115.3,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,Yes,Yes,Yes,,,,Yes,,
Audi,SQ8 2023,94500,https://www.ccarprice.com/products/Audi_SQ8_2023.jpg,4.0L Twin Turbo V8 Gas,SUV,Petrol,Automatic,500,4,568,NA,all,15,21,5,4,67.2,196.6,78.5,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,
Audi,Q8 2023,71800,https://www.ccarprice.com/products/Audi_Q8_2023.jpg,3.0-liter Turbo V6 Gas,SUV,Petrol,Automatic,335,3,369,6,all,18,23,5,4,67.2,196.6,78.5,117.9,5.8,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,,
Audi,SQ7 2023,86500,https://www.ccarprice.com/products/Audi_SQ7_2023.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,500,4,568,8,all,15,21,7,4,68.5,199.6,77.6,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,Yes,,,,
Audi,SQ5 Sportback 2023,50300,https://www.ccarprice.com/products/Audi_SQ5_Sportback_2023.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,349,3,369,6,all,19,24,5,4,65.5,184.6,74.5,111,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,,,,,
Audi,SQ5 2023,54920,https://www.ccarprice.com/products/Audi_SQ5_2023.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,349,3,369,6,all,19,24,5,4,65.5,184.3,74.5,111,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,Yes,Yes,,,,
Audi,Q4 e-tron 2023,49999,https://www.ccarprice.com/products/Audi_Q4_e-tron_2023.jpg,Electric,SUV,Electric,Automatic,NA,NA,NA,NA,all,0,0,5,4,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,Yes,Yes,Yes,,,,Yes,,
Audi,Q3 2023,36400,https://www.ccarprice.com/products/Audi_Q3_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,184,2,221,4,all,22,30,5,4,62.9,176.6,72.8,105.5,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,Yes,,Yes,,,,Yes,,
Audi,A3 Prestige 40TFSI FWD 2023,41200,https://www.ccarprice.com/products/Audi_A3_Prestige_40TFSI_FWD_2023.jpg,2.0 L,Sedan,Hybrid,Automatic,201,2,221,4,front,29,38,5,4,55.7,177,71.5,103.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,Yes,Yes,,,,Yes,,
Chevrolet,Onix 2023,17195,https://www.ccarprice.com/products/Chevrolet_Onix_2023.jpg,1.0L 3- Cylinder Petrol,Sedan,Petrol,Automatic,123,1,133,NA,front,NA,NA,5,4,59,179,69,101,6,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
Chevrolet,Onix 2022,14200,https://www.ccarprice.com/products/Chevrolet_Onix_2022.jpg,1.0L 3- Cylinder Petrol,Sedan,Petrol,Automatic,123,1,133,NA,front,NA,NA,5,4,59,179,69,101,6,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
Chevrolet,Trax LT AWD 2023,25150,https://www.ccarprice.com/products/Chevrolet_Trax_LT_AWD_2023.jpg,1.4-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,155,1.4,177,4,all,23,30,5,4,66.3,167.2,69.9,100.6,6.2,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,,Yes,,,Yes,,Yes,,,,,,,,,,,,
Chevrolet,Silverado HD 2023,46200,https://www.ccarprice.com/products/Chevrolet_Silverado_HD_2023.jpg,"6.6L V8 Gas 6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401,6.6,464,8,rear,15,20,6,4,79.94,235.5,81.75,141.55,10.7,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,Yes,,,,,,,,,,
Chevrolet,Corvette Stingray 1LT Convertible 2023,72000,https://www.ccarprice.com/products/Chevrolet_Corvette_Stingray_1LT_Convertible_2023.jpg,6.2-liter V8 Gas,Convertible,Petrol,Automatic,490,6.2,465,8,rear,16,24,2,2,48.6,182.3,76.1,107.2,5.3,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,,,Yes,,Yes,,,,Yes,
Chevrolet,Equinox EV electric SUV 2024,30000,https://www.ccarprice.com/products/Chevrolet_Equinox_EV_electric_SUV_2024.jpg,Electric,SUV,Electric,Automatic,NA,NA,NA,NA,front,0,0,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,,,,,
Chevrolet,Suburban High Country AWD 2022,86990,https://www.ccarprice.com/products/Chevrolet_Suburban_High_Country_AWD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420,6.2,460,8,all,14,29,7,5,75.7,225.7,81.1,134.1,7.51,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,Yes,,,Yes,,,,,,,
Chevrolet,Silverado 1500 2022,34600,https://www.ccarprice.com/products/Chevrolet_Silverado_1500_2022.jpg,2.7L Turbo Inline-4 Gas,Truck,Petrol,Automatic,310,2.7,348,NA,rear,15,20,6,4,75.6,231.7,81.24,147.45,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,Yes,,Yes,,,,Yes,,,Yes,Yes,Yes,Yes,,Yes,,,,,
Chevrolet,Suburban LS 4WD 2022,59640,https://www.ccarprice.com/products/Chevrolet_Suburban_LS_4WD_2022_1.jpg,5.3L V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,10,all,15,19,8,5,75.7,225.7,81.1,134.1,6.9,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,,,,
Chevrolet,Silverado 1500 ZR2 Bison 2022,70090,https://www.ccarprice.com/products/Chevrolet_Silverado_1500_ZR2_Bison_2022.jpg,3.0L Turbo Inline-6 Diesel,Truck,Petrol,Automatic,305,3,495,6,all,14,17,5,4,78.4,232.9,81.2,147.5,10.7,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,
Chevrolet,Silverado 1500 ZR2 Bison 2023,69800,https://www.ccarprice.com/products/Chevrolet_Silverado_1500_ZR2_Bison_2023.jpg,3.0L Turbo Inline-6 Diesel,Truck,Unknown,Automatic,305,3,495,NA,all,NA,NA,5,4,78.66,232.75,81.24,147.53,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,
Chevrolet,Express Passenger Van 3500 LT 2023,43500,https://www.ccarprice.com/products/Chevrolet_Express_Passenger_Van_3500_LT_2023.jpg,4.3L V6 Gas,Van,Unknown,Automatic,276,4.3,298,NA,rear,NA,NA,12,4,84.75,223.95,79.25,135.15,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,
Chevrolet,Suburban LS 4WD 2023,58200,https://www.ccarprice.com/products/Chevrolet_Suburban_LS_4WD_2023.jpg,5.3L V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,10,all,15,19,8,5,75.7,225.7,81.1,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,,,,
Chevrolet,Express Passenger Van 2500 LT 2023,42300,https://www.ccarprice.com/products/Chevrolet_Express_Passenger_Van_2500_LT_2023.jpg,4.3L V6 Gas,Van,Petrol,Automatic,276,4.3,298,6,rear,12,16,12,5,84.5,223.9,79.2,135.2,8.6,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,,,,,,,
Chevrolet,Tahoe High Country 4WD 2023,76100,https://www.ccarprice.com/products/Chevrolet_Tahoe_High_Country_4WD_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420,6.2,460,8,all,14,19,7,5,75.8,210.7,81,120.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,Yes,,,Yes,,Yes,,,Yes,,,,,
Chevrolet,Suburban Premier 4WD 2023,72000,https://www.ccarprice.com/products/Chevrolet_Suburban_Premier_4WD_2023.jpg,"5.3L V8 Gas  3.0L Turbo Diesel (+$995)  6.2L Turbo V8 (+$2,495)",SUV,Petrol,Automatic,355,5.3,383,8,all,15,19,7,5,75.7,225.7,81.1,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,,Yes,,,,
Chevrolet,Z06 3LZ Convertible 2023,126150,https://www.ccarprice.com/products/Chevrolet_Corvette_Z06_Convertible_Z06_3LZ_Convertible_2023.jpg,5.5L V8 Gas,Convertible,Unknown,Automatic,670,5.5,460,NA,rear,NA,NA,2,2,48.6,184.58,79.71,107.18,5.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,,Yes,,,,,,,,,,Yes,,,,,,,
Chevrolet,Z06 2LZ Convertible 2023,121500,https://www.ccarprice.com/products/Chevrolet_Corvette_Z06_Convertible_Z06_2LZ_Convertible_2023.jpg,5.5L V8 Gas,Convertible,Unknown,Automatic,670,5.5,460,NA,rear,NA,NA,2,2,48.6,184.58,79.71,107.18,5.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,,Yes,,,,,,,,,,Yes,,,,,,,
